Position,"Track Name",Artist,Streams,URL
138,Nervous,"Shawn Mendes",18579,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
139,"3 A.M.","Jesse & Joy",18548,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
140,"Perro Fiel",Shakira,18513,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
141,"Bum Bum Tam Tam","MC Fioti",18471,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
142,"No Te Vas",Nacho,18454,https://open.spotify.com/track/21Dt0T82tst15r3HCIM2Ku
143,Hangover,Maluma,18301,https://open.spotify.com/track/30dTsIbEuISrnDeeE0BKp1
144,Bonita,"J Balvin",18092,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
145,"Mil Horas","Los Abuelos De La Nada",18060,https://open.spotify.com/track/3gSuFMCOtanaAWcGr05NPZ
146,"Thinking Out Loud","Ed Sheeran",18024,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
147,"This Is America","Childish Gambino",18003,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
148,"Una Nueva Noche Fría",Callejeros,17967,https://open.spotify.com/track/39KmBOGkD1ztCbVeo2uspA
149,Intento,"Ulises Bueno",17965,https://open.spotify.com/track/66ggNhGinVQLTYJODy6P74
150,"El Anillo","Jennifer Lopez",17965,https://open.spotify.com/track/2SpfMQ5TuKsMj1trNwrLVA
151,Igot,"Kidd Keo",17766,https://open.spotify.com/track/5Dp8iBqAjkmh3kRX9bNPM7
152,"The Scientist",Coldplay,17725,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
153,"Trátame Suavemente - Remasterizado 2007","Soda Stereo",17642,https://open.spotify.com/track/65DBZofI0b79kfHTcWWDuU
154,"Loco Enamorado","Abraham Mateo",17595,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
155,Vuelve,"Daddy Yankee",17530,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
156,Balenciaga,Ozuna,17480,https://open.spotify.com/track/3iIZvct75tkk1CwbqVjsry
157,"No Me Olvides","La Beriso",17380,https://open.spotify.com/track/7LDUiraavMZ6mb8hK3mXkj
158,"Wanda Nara (Bizarrap Remix)",Bizarrap,17377,https://open.spotify.com/track/0LIrw4bN6n32HmxptRya7I
159,"Me Llamas (feat. Maluma) - Remix","Piso 21",17284,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
160,"Hey DJ",CNCO,17162,https://open.spotify.com/track/1XgpK29CGGjZnxPYkiRbh4
161,"Rocanroles Sin Destino",Callejeros,17136,https://open.spotify.com/track/46yA2K9FA0PaCbeWkezvFC
162,"Te Robo","Zato DJ",16790,https://open.spotify.com/track/2vi23luhEYDrtUnNHAqF6q
163,"rockstar (feat. 21 Savage)","Post Malone",16737,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
164,"A Fuego - Remix",DrefQuila,16634,https://open.spotify.com/track/2i0FJ19sVfhcv5Npr2dEZv
165,"A las Nueve","No Te Va Gustar",16564,https://open.spotify.com/track/0uuEqOyKlABOB7hzWKcEeG
166,Puente,"Gustavo Cerati",16495,https://open.spotify.com/track/6gwaa6ElIixNTvu6RwkMyo
167,"No la Puedo Olvidar",Frijo,16468,https://open.spotify.com/track/0DAAUZcROuFcGSWMyiWnkv
168,"Campanas en la Noche","Los Tipitos",16460,https://open.spotify.com/track/0C9V5jMElp7laZZdsCHufD
169,"Muevelo Mami",Iacho,16347,https://open.spotify.com/track/2BIxGGD8Rs7OmJqkzmfxG2
170,"Balada Del Diablo y La Muerte","La Renga",16331,https://open.spotify.com/track/4ObkiTmpsSU31gqGhTb8SH
171,Basta,Bhavi,16220,https://open.spotify.com/track/4TjqDIwNKJcC1D3okPBFRs
172,"Si Tú La Ves","Nicky Jam",16153,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
173,"Rompecabezas de Amor","Las Pastillas del Abuelo",16125,https://open.spotify.com/track/6qs5C2MEAHfF2jUdEzpWut
174,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",15891,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
175,Attention,"Charlie Puth",15881,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
176,Photograph,"Ed Sheeran",15855,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
177,Familiar,"Liam Payne",15841,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
178,Flaca,"Andrés Calamaro",15823,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED
179,"Otra Vez (feat. J Balvin)","Zion & Lennox",15785,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
180,"To My Love - Tainy Remix","Bomba Estéreo",15762,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
181,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",15652,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
182,Madrugada,"La Beriso",15506,https://open.spotify.com/track/4SGCn3ZVXa7bepHuAdQvC9
183,"Sexto Sentido (feat. Bad Bunny)","Gigolo Y La Exce",15402,https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY
184,Flames,"David Guetta",15339,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
185,Explícale,Yandel,15331,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
186,Zafar,"La Vela Puerca",15305,https://open.spotify.com/track/0ZYcjnsXrs7BxWGnU0uVeV
187,"Dónde Estarás","J Balvin",14955,https://open.spotify.com/track/1ZxJkG775oka5RsH3Yuwv3
188,"Wonderwall - Remastered",Oasis,14914,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
189,"Seguir Viviendo Sin Tu Amor","Luis Alberto Spinetta",14890,https://open.spotify.com/track/2qBirMakpTdz9ymxrZEyzg
190,"Do I Wanna Know?","Arctic Monkeys",14854,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
191,"A Veces Vuelvo","Catupecu Machu",14844,https://open.spotify.com/track/2E2dLZK0gSTl6vjr53BfKM
192,"Otro Level","YSY A",14802,https://open.spotify.com/track/7fyn85MoLNPT8qG3tpRC58
193,"Sólo Mía",Yandel,14738,https://open.spotify.com/track/1ei3g2hMYh1VKvik9FoUQR
194,"Juntos a la Par",Pappo,14649,https://open.spotify.com/track/1Ig4pCPanhzXl7C86MmBUc
195,Bonita,CNCO,14621,https://open.spotify.com/track/6ziVPV26v172Pijs6LvubI
196,"Ahora Dice","Chris Jeday",14558,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
197,"Something Just Like This","The Chainsmokers",14522,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
198,"100 Grados",Lali,14464,https://open.spotify.com/track/1WKtQeDeEe5wNTllmLVsV0
199,"Que Rico Baila",Rombai,14459,https://open.spotify.com/track/5QTWB74jDroxV6DvMqV533
200,"Sin Principio Ni Final","Abel Pintos",14442,https://open.spotify.com/track/6ihwy1c6tsMC6AWANIrhH2
